movie_id,title,year,genres,imdb_rating,rotten_tomatoes,age
tt8749922,Grand-Daddy Day Care,2019,"Comedy,Family",5.0,50,13+
tt8750122,Benchwarmers 2: Breaking Balls,2019,"Comedy,Sport",4.1,46,13+
tt8750570,Sergio,2020,"Biography,Drama,History",6.2,66,18+
tt8758086,Mercy Black,2019,"Horror,Mystery,Thriller",4.9,55,16+
tt8759834,Selah and the Spades,2019,Drama,5.1,54,18+
tt8765496,May the Devil Take You,2018,"Horror,Mystery,Thriller",5.9,70,18+
tt8769848,The Tomorrow Man,2019,"Drama,Romance",5.9,54,13+
tt8772262,Midsommar,2019,"Drama,Horror,Mystery",7.1,80,18+
tt8774798,100% Wolf,2020,"Adventure,Animation,Comedy",5.7,59,7+
tt8783532,School Life,2019,"Comedy,Drama",6.5,56,18+
tt8784956,Ava,2020,"Action,Crime,Drama",5.5,70,18+
tt8809652,10 Minutes Gone,2019,"Action,Crime,Mystery",3.7,51,18+
tt8820590,T-34,2018,"Action,War",6.8,65,16+
tt8851668,The Lovebirds,2020,"Action,Comedy,Crime",6.1,66,18+
tt8856470,Pokémon: Mewtwo Strikes Back - Evolution,2019,"Action,Animation,Family",5.7,58,7+
tt8858104,Guava Island,2019,"Comedy,Drama,Music",6.7,64,18+
tt8858420,Women of Mafia 2,2019,"Action,Crime,Drama",3.8,45,18+
tt8861786,Puppy Star Christmas,2018,"Comedy,Family,Musical",3.8,35,7+
tt8875940,Four Enchanted Sisters,2020,"Adventure,Comedy,Family",4.8,42,7+
tt8902948,Tigertail,2020,Drama,6.6,56,7+
tt8902978,Wander Darkly,2020,"Drama,Mystery,Thriller",5.8,55,18+
tt8908002,Luka Chuppi,2019,"Comedy,Romance",6.4,60,7+
tt8914492,Game Over,2019,"Drama,Mystery,Thriller",6.9,74,13+
tt8917752,Joy,2018,Drama,6.6,57,18+
tt8923482,One Child Nation,2019,"Documentary,History",7.5,84,18+
tt8925540,Racetime,2018,"Adventure,Animation,Family",5.6,48,7+
tt8936646,Extraction,2020,"Action,Crime,Thriller",6.8,87,18+
tt8946378,Knives Out,2019,"Comedy,Crime,Drama",7.9,85,13+
tt8949056,"Yes, God, Yes",2019,"Comedy,Drama",6.1,65,18+
tt8951058,The Panama Papers,2018,Documentary,7.1,58,13+
tt8954732,The Princess Switch,2018,"Comedy,Drama,Family",6.1,63,7+
tt8972556,I Am Vengeance: Retaliation,2020,Action,3.5,45,18+
tt8976576,Vampires vs. the Bronx,2020,"Comedy,Horror",5.7,59,13+
tt8976710,Sextuplets,2019,Comedy,4.5,55,16+
tt8983164,Chhalaang,2020,"Comedy,Drama,Sport",6.6,58,16+
tt8983240,Laatu,2018,Drama,6.7,39,7+
tt8988748,Seventeen,2019,Drama,7.2,60,18+
tt8997712,Broil,2020,"Fantasy,Horror,Thriller",4.6,53,16+
tt9010900,Boi,2019,"Mystery,Thriller",5.1,45,18+
tt9014248,Mutiny of the Worker Bees,2020,Comedy,4.2,44,18+
tt9026184,Girl on the Third Floor,2019,"Drama,Horror,Mystery",4.7,57,18+
tt9032888,Good Sam,2019,"Comedy,Drama,Romance",5.8,46,7+
tt9056818,Last Breath,2019,"Documentary,Drama",7.6,65,18+
tt9063902,"Live Twice, Love Once",2019,"Comedy,Drama",7.2,71,18+
tt9068272,First Lady,2020,"Comedy,Romance",4.0,36,7+
tt9086228,Gretel & Hansel,2020,"Fantasy,Horror,Mystery",5.5,65,13+
tt9100028,The Little Switzerland,2019,Comedy,4.9,45,13+
tt9109976,Psycho,2020,"Crime,Thriller",6.2,54,18+
tt9115528,Never Too Late,2020,"Comedy,Drama,Romance",6.0,48,16+
tt9125380,A Promise to Astrid,2019,Drama,5.6,41,7+
tt9139586,Arkansas,2020,"Action,Crime,Mystery",6.1,63,18+
tt9149946,Bernie the Dolphin 2,2019,"Action,Comedy,Family",4.6,42,all
tt9150970,Despite Everything,2019,Comedy,5.4,50,18+
tt9176296,Dolly Kitty and Those Twinkling Stars,2019,"Comedy,Drama",5.2,49,18+
tt9204088,Dog Days,2018,Drama,5.2,60,7+
tt9204164,Bigfoot Family,2020,"Adventure,Animation,Family",5.8,56,7+
tt9219848,Elon Musk: The Real Life Iron Man,2018,"Biography,Documentary",6.0,51,7+
tt9239888,The Ruthless,2019,"Crime,Drama",6.3,55,18+
tt9252508,Tall Girl,2019,"Comedy,Drama,Family",5.2,57,7+
tt9253926,The Curse of Hobbes House,2020,"Drama,Horror",3.4,41,18+
tt9257932,Animal World,2018,"Comedy,Drama",6.4,61,18+
tt9261218,Uncorked,2020,Drama,6.4,75,13+
tt9264728,What Lies Below,2020,"Drama,Horror,Sci-Fi",4.4,56,18+
tt9270416,Fantastica,2018,"Comedy,Fantasy",3.8,44,all
tt9310328,Altered Carbon: Resleeved,2020,"Action,Animation,Crime",6.4,61,18+
tt9316022,Struggle: The Life and Lost Art of Szukalski,2018,"Biography,Documentary",7.9,67,18+
tt9326056,Sea of Shadows,2019,"Crime,Documentary,History",7.3,56,13+
tt9345754,The Occupant,2020,"Drama,Thriller",6.4,67,18+
tt9351980,American Factory,2019,Documentary,7.4,86,13+
tt9354842,To All the Boys: P.S. I Still Love You,2020,"Comedy,Drama,Romance",6.1,68,16+
tt9358044,Hail Satan?,2019,Documentary,7.3,63,18+
tt9358052,Knock Down the House,2019,Documentary,7.4,73,7+
tt9358206,Toni Morrison: The Pieces I Am,2019,Documentary,7.8,52,13+
tt9395384,One Great Love,2018,"Drama,Romance",6.1,44,13+
tt9398640,Between Two Ferns: The Movie,2019,Comedy,6.1,74,18+
tt9411866,The Roads Not Taken,2020,Drama,5.2,53,18+
tt9412098,Fyre,2019,"Crime,Documentary,Music",7.2,91,18+
tt9412268,Furie,2019,"Action,Drama,Thriller",6.3,63,18+
tt9419834,Secret Obsession,2019,"Crime,Drama,Mystery",4.5,52,13+
tt9426186,Revenger,2018,"Action,Crime,Thriller",5.7,56,18+
tt9441638,The Big Ugly,2020,"Crime,Drama,Thriller",5.2,53,18+
tt9465600,3022,2019,Sci-Fi,4.5,57,18+
tt9484998,Palm Springs,2020,"Comedy,Fantasy,Mystery",7.4,79,18+
tt9495224,Black Mirror: Bandersnatch,2018,"Drama,Fantasy,Mystery",7.1,75,18+
tt9506474,The Hater,2020,"Drama,Thriller",7.1,83,18+
tt9537292,Ala Vaikunthapurramuloo,2020,"Action,Comedy,Drama",7.3,62,13+
tt9564774,Venky Mama,2019,Drama,5.5,49,13+
tt9567112,A Kid from Coney Island,2019,"Biography,Documentary,Sport",7.0,51,18+
tt9577334,Red Dog,2019,Documentary,6.9,51,18+
tt9577852,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,"Biography,Documentary,History",7.5,68,18+
tt9600932,The Brink,2019,Documentary,6.4,51,18+
tt9612368,An English Haunting,2020,Horror,4.3,45,13+
tt9613244,Autonomy,2019,Documentary,6.5,46,7+
tt9617716,Everybody's Everything,2019,"Documentary,Music",7.5,63,18+
tt9617782,Who Let the Dogs Out,2019,Documentary,7.0,44,13+
tt9619798,The Wrong Missy,2020,"Comedy,Romance",5.8,70,18+
tt9624766,Jiu Jitsu,2020,"Action,Sci-Fi,Thriller",2.9,56,18+
tt9632590,An Easy Girl,2019,"Comedy,Drama",5.6,70,18+
tt9636630,Home Sweet Home,2020,"Comedy,Drama,Romance",4.8,47,7+
tt9646240,The Man Without Gravity,2019,"Comedy,Drama,Fantasy",5.8,58,16+
tt9660688,Black Beach,2020,"Crime,Drama,Thriller",5.6,51,18+
tt9683478,The Half of It,2020,"Comedy,Drama",6.9,89,13+
tt9689696,Wander,2020,Thriller,4.9,59,18+
tt9708358,Uncle Tom,2020,"Documentary,History",8.2,69,all
tt9735350,Rebuilding Paradise,2020,Documentary,6.9,57,13+
tt9735758,Get Duked!,2019,"Comedy,Horror,Music",6.2,73,18+
tt9735976,Wheels of Fortune,2020,Comedy,5.5,45,18+
tt9738716,The World to Come,2020,"Drama,History,Western",6.4,65,18+
tt9760504,NiNoKuni,2019,"Action,Adventure,Animation",6.1,53,16+
tt9777644,Da 5 Bloods,2020,"Adventure,Drama,War",6.5,70,18+
tt9778348,The Winter Lake,2020,"Drama,Mystery,Thriller",4.7,50,18+
tt9779290,By Night's End,2020,"Crime,Thriller",4.5,43,18+
tt9779516,I Still Believe,2020,"Biography,Drama,Music",6.5,64,7+
tt9794630,The Vanished,2020,"Action,Crime,Thriller",5.8,60,18+
tt9799984,Falaknuma Das,2019,"Action,Thriller",6.3,52,18+
tt9806192,I Lost My Body,2019,"Animation,Drama,Fantasy",7.5,89,18+
tt9806322,Isi & Ossi,2020,"Comedy,Romance",6.4,62,18+
tt9809140,All the Freckles in the World,2019,"Comedy,Romance,Sport",5.1,46,16+
tt9810420,A Second Chance: Rivals!,2019,"Drama,Family,Sport",4.9,48,7+
tt9815998,Hooking Up,2020,"Comedy,Drama",5.6,55,18+
tt9820352,Villain,2020,"Action,Crime,Drama",5.9,52,18+
tt9827834,Sylvie's Love,2020,"Drama,Music,Romance",6.8,78,13+
tt9844368,Out of Liberty,2019,"Drama,Western",4.6,45,7+
tt9860728,Falling Inn Love,2019,"Comedy,Romance",5.7,62,7+
tt9898858,Coffee & Kareem,2020,"Action,Comedy,Crime",5.2,51,18+
tt9902160,Herself,2020,Drama,7.0,61,18+
tt9916362,Coven,2020,"Drama,History,Horror",6.4,58,18+
